II  12424050  T AB1 0/0
II  12424050  T BRC20067 0/0
II  12424050  T BRC20263 0/0
II  12424050  T CB4852 0/0
II  12424050  T CB4854 0/0
II  12424050  T CB4856 0/0
II  12424050  T CB4932 0/0
II  12424050  T CX11254 0/0
II  12424050  T CX11262 0/0
II  12424050  T CX11264 0/0
II  12424050  T CX11271 0/0
II  12424050  T CX11276 0/0
II  12424050  T CX11285 0/0
II  12424050  T CX11292 0/0
II  12424050  T CX11307 0/0
II  12424050  T CX11314 0/0
II  12424050  T CX11315 0/0
II  12424050  T DL200 0/0
II  12424050  T DL226 0/0
II  12424050  T DL238 0/0
II  12424050  T ECA189 0/0
II  12424050  T ECA191 0/0
II  12424050  T ECA243 0/0
II  12424050  T ECA246 0/0
II  12424050  T ECA248 0/0
II  12424050  T ECA250 0/0
II  12424050  T ECA251 0/0
II  12424050  T ECA259 0/0
II  12424050  T ECA347 0/0
II  12424050  T ECA348 0/0
II  12424050  T ECA349 0/0
II  12424050  T ECA36 0/0
II  12424050  T ECA363 0/0
II  12424050  T ECA369 0/0
II  12424050  T ECA372 0/0
II  12424050  T ECA396 0/0
II  12424050  T ECA592 0/0
II  12424050  T ECA593 0/0
II  12424050  T ECA594 0/0
II  12424050  T ECA640 0/0
II  12424050  T ECA701 0/0
II  12424050  T ECA703 0/0
II  12424050  T ECA705 0/0
II  12424050  T ECA706 0/0
II  12424050  T ECA710 0/0
II  12424050  T ECA712 0/0
II  12424050  T ECA722 0/0
II  12424050  T ECA723 0/0
II  12424050  T ECA724 0/0
II  12424050  T ECA730 0/0
II  12424050  T ECA732 0/0
II  12424050  T ECA733 0/0
II  12424050  T ECA738 0/0
II  12424050  T ECA740 0/0
II  12424050  T ECA741 0/0
II  12424050  T ECA742 0/0
II  12424050  T ECA743 0/0
II  12424050  T ECA744 0/0
II  12424050  T ECA745 0/0
II  12424050  T ECA746 0/0
II  12424050  T ECA760 0/0
II  12424050  T ECA768 0/0
II  12424050  T ECA777 0/0
II  12424050  T ECA778 0/0
II  12424050  T ECA807 0/0
II  12424050  T ECA812 0/0
II  12424050  T ECA923 0/0
II  12424050  T ECA928 0/0
II  12424050  T ECA930 0/0
II  12424050  T ED3005 0/0
II  12424050  T ED3011 0/0
II  12424050  T ED3012 0/0
II  12424050  T ED3017 1/1
II  12424050  T ED3040 0/0
II  12424050  T ED3046 0/0
II  12424050  T ED3048 0/0
II  12424050  T ED3049 0/0
II  12424050  T ED3052 0/0
II  12424050  T ED3073 0/0
II  12424050  T ED3077 0/0
II  12424050  T EG4347 0/0
II  12424050  T EG4349 1/1
II  12424050  T EG4724 0/0
II  12424050  T EG4725 0/0
II  12424050  T EG4946 0/0
II  12424050  T GXW1 0/0
II  12424050  T JT11398 0/0
II  12424050  T JU1088 0/0
II  12424050  T JU1172 0/0
II  12424050  T JU1200 0/0
II  12424050  T JU1212 1/1
II  12424050  T JU1213 0/0
II  12424050  T JU1242 0/0
II  12424050  T JU1246 0/0
II  12424050  T JU1249 0/0
II  12424050  T JU1395 0/0
II  12424050  T JU1400 ./.
II  12424050  T JU1409 1/1
II  12424050  T JU1440 0/0
II  12424050  T JU1491 0/0
II  12424050  T JU1530 1/1
II  12424050  T JU1543 0/0
II  12424050  T JU1568 0/0
II  12424050  T JU1580 0/0
II  12424050  T JU1581 0/0
II  12424050  T JU1586 0/0
II  12424050  T JU1652 1/1
II  12424050  T JU1666 0/0
II  12424050  T JU1792 0/0
II  12424050  T JU1793 0/0
II  12424050  T JU1808 1/1
II  12424050  T JU1896 0/0
II  12424050  T JU1934 0/0
II  12424050  T JU2001 0/0
II  12424050  T JU2007 0/0
II  12424050  T JU2016 0/0
II  12424050  T JU2017 0/0
II  12424050  T JU2106 1/1
II  12424050  T JU2131 0/0
II  12424050  T JU2141 0/0
II  12424050  T JU2234 0/0
II  12424050  T JU2250 0/0
II  12424050  T JU2257 0/0
II  12424050  T JU2316 0/0
II  12424050  T JU2464 0/0
II  12424050  T JU2466 0/0
II  12424050  T JU2478 0/0
II  12424050  T JU2513 0/0
II  12424050  T JU2519 0/0
II  12424050  T JU2522 0/0
II  12424050  T JU2526 0/0
II  12424050  T JU2534 0/0
II  12424050  T JU2565 1/1
II  12424050  T JU2566 0/0
II  12424050  T JU2570 0/0
II  12424050  T JU2572 0/0
II  12424050  T JU2575 1/1
II  12424050  T JU2576 0/0
II  12424050  T JU2578 0/0
II  12424050  T JU258 1/1
II  12424050  T JU2581 0/0
II  12424050  T JU2586 0/0
II  12424050  T JU2587 1/1
II  12424050  T JU2592 0/0
II  12424050  T JU2593 1/1
II  12424050  T JU2600 0/0
II  12424050  T JU2610 0/0
II  12424050  T JU2619 0/0
II  12424050  T JU2800 0/0
II  12424050  T JU2811 0/0
II  12424050  T JU2825 1/1
II  12424050  T JU2829 0/0
II  12424050  T JU2838 0/0
II  12424050  T JU2841 0/0
II  12424050  T JU2853 0/0
II  12424050  T JU2862 0/0
II  12424050  T JU2866 0/0
II  12424050  T JU2878 0/0
II  12424050  T JU2879 0/0
II  12424050  T JU2906 0/0
II  12424050  T JU2907 0/0
II  12424050  T JU310 0/0
II  12424050  T JU311 1/1
II  12424050  T JU3125 0/0
II  12424050  T JU3127 0/0
II  12424050  T JU3128 0/0
II  12424050  T JU3132 0/0
II  12424050  T JU3134 1/1
II  12424050  T JU3135 0/0
II  12424050  T JU3137 0/0
II  12424050  T JU3140 0/0
II  12424050  T JU3141 0/0
II  12424050  T JU3144 1/1
II  12424050  T JU3166 0/0
II  12424050  T JU3167 0/0
II  12424050  T JU3169 0/0
II  12424050  T JU3224 0/0
II  12424050  T JU3225 0/0
II  12424050  T JU3226 0/0
II  12424050  T JU3228 0/0
II  12424050  T JU323 0/0
II  12424050  T JU3280 0/0
II  12424050  T JU3282 0/0
II  12424050  T JU3291 0/0
II  12424050  T JU346 0/0
II  12424050  T JU360 1/1
II  12424050  T JU367 0/0
II  12424050  T JU393 0/0
II  12424050  T JU394 0/0
II  12424050  T JU397 0/0
II  12424050  T JU406 0/0
II  12424050  T JU440 1/1
II  12424050  T JU561 1/1
II  12424050  T JU642 0/1
II  12424050  T JU751 0/0
II  12424050  T JU774 0/0
II  12424050  T JU775 0/0
II  12424050  T JU778 0/0
II  12424050  T JU782 0/0
II  12424050  T JU792 0/0
II  12424050  T JU830 0/0
II  12424050  T JU847 0/0
II  12424050  T KR314 0/0
II  12424050  T LKC34 0/0
II  12424050  T MY1 0/0
II  12424050  T MY10 0/0
II  12424050  T MY16 0/0
II  12424050  T MY18 0/0
II  12424050  T MY2147 0/0
II  12424050  T MY2212 0/0
II  12424050  T MY23 0/0
II  12424050  T MY2453 1/1
II  12424050  T MY2530 0/0
II  12424050  T MY2535 0/0
II  12424050  T MY2573 0/0
II  12424050  T MY2585 0/0
II  12424050  T MY2693 0/0
II  12424050  T MY2713 0/0
II  12424050  T MY2741 0/0
II  12424050  T MY518 0/0
II  12424050  T MY679 0/0
II  12424050  T MY772 0/0
II  12424050  T MY795 0/0
II  12424050  T MY920 0/0
II  12424050  T N2 0/0
II  12424050  T NIC1 0/0
II  12424050  T NIC1049 0/0
II  12424050  T NIC1107 0/0
II  12424050  T NIC1119 0/0
II  12424050  T NIC166 0/0
II  12424050  T NIC195 0/0
II  12424050  T NIC199 0/0
II  12424050  T NIC2 0/0
II  12424050  T NIC207 0/0
II  12424050  T NIC231 0/0
II  12424050  T NIC236 0/0
II  12424050  T NIC242 0/0
II  12424050  T NIC251 0/0
II  12424050  T NIC252 0/0
II  12424050  T NIC255 0/0
II  12424050  T NIC256 0/0
II  12424050  T NIC258 0/0
II  12424050  T NIC259 0/0
II  12424050  T NIC260 0/0
II  12424050  T NIC261 0/0
II  12424050  T NIC262 0/0
II  12424050  T NIC265 0/0
II  12424050  T NIC266 0/0
II  12424050  T NIC267 0/0
II  12424050  T NIC268 0/0
II  12424050  T NIC269 0/0
II  12424050  T NIC271 0/0
II  12424050  T NIC272 0/0
II  12424050  T NIC274 0/0
II  12424050  T NIC275 0/0
II  12424050  T NIC276 0/0
II  12424050  T NIC277 0/0
II  12424050  T NIC3 1/1
II  12424050  T NIC501 0/0
II  12424050  T NIC511 0/0
II  12424050  T NIC513 0/0
II  12424050  T NIC514 0/0
II  12424050  T NIC515 0/0
II  12424050  T NIC522 1/1
II  12424050  T NIC523 0/0
II  12424050  T NIC526 1/1
II  12424050  T NIC527 1/1
II  12424050  T NIC528 0/0
II  12424050  T NIC529 0/0
II  12424050  T PB303 0/0
II  12424050  T PS2025 0/0
II  12424050  T PX179 0/0
II  12424050  T QG2075 0/0
II  12424050  T QG2811 0/0
II  12424050  T QG2813 0/0
II  12424050  T QG2818 0/0
II  12424050  T QG2823 0/0
II  12424050  T QG2824 0/0
II  12424050  T QG2825 0/0
II  12424050  T QG2827 0/0
II  12424050  T QG2828 0/0
II  12424050  T QG2832 0/0
II  12424050  T QG2835 0/0
II  12424050  T QG2836 0/0
II  12424050  T QG2837 0/0
II  12424050  T QG2838 0/0
II  12424050  T QG2841 0/0
II  12424050  T QG2843 0/0
II  12424050  T QG2846 0/0
II  12424050  T QG2850 0/0
II  12424050  T QG2854 0/0
II  12424050  T QG2855 0/0
II  12424050  T QG2857 0/0
II  12424050  T QG2873 0/0
II  12424050  T QG2874 0/0
II  12424050  T QG2875 0/0
II  12424050  T QG2877 0/0
II  12424050  T QG2932 0/0
II  12424050  T QG536 0/0
II  12424050  T QG556 0/0
II  12424050  T QG557 0/0
II  12424050  T QW947 0/0
II  12424050  T QX1211 0/0
II  12424050  T QX1212 0/0
II  12424050  T QX1233 0/0
II  12424050  T QX1791 0/0
II  12424050  T QX1792 0/0
II  12424050  T QX1793 0/0
II  12424050  T QX1794 0/0
II  12424050  T RC301 0/0
II  12424050  T WN2001 0/0
II  12424050  T WN2002 0/0
II  12424050  T WN2033 0/0
II  12424050  T WN2050 0/0
II  12424050  T WN2063 0/0
II  12424050  T WN2064 0/0
II  12424050  T WN2066 1/1
II  12424050  T XZ1513 0/0
II  12424050  T XZ1514 0/0
II  12424050  T XZ1515 0/0
II  12424050  T XZ1516 0/0
II  12424050  T XZ1672 0/0
II  12424050  T XZ1734 0/0
II  12424050  T XZ1735 0/0
II  12424050  T XZ1756 0/0
II  12424050  T XZ2018 0/0
II  12424050  T XZ2019 0/0
II  12424050  T XZ2020 0/0
